strategy_id,date,ticker,event,detail,cash_change,shares_change
D20,2017-11-17,ORCL,PUT_ASSIGN,buy 6300 @50.00 S_close=48.94,-315000.0,6300
D20,2017-11-17,NVDA,PUT_EXPIRE,OTM K=177.50 S_close=211.36,0.0,0
D20,2017-11-17,BA,PUT_EXPIRE,OTM K=247.50 S_close=262.26,0.0,0
D20,2017-11-17,INTC,PUT_EXPIRE,OTM K=42.50 S_close=44.63,0.0,0
D20,2017-11-17,PG,CALL_EXPIRE,OTM K=90.00 S_close=88.43,0.0,0
D20,2017-11-17,PFE,CALL_EXPIRE,OTM K=36.50 S_close=35.37,0.0,0
D20,2017-11-17,KO,CALL_EXPIRE,OTM K=47.00 S_close=45.71,0.0,0
D20,2017-11-17,MO,CALL_EXPIRE,OTM K=67.50 S_close=66.42,0.0,0
D20,2017-11-17,MCD,PUT_EXPIRE,OTM K=160.00 S_close=166.72,0.0,0
D20,2017-11-17,CSCO,CALL_ASSIGN,sell 10700 @35.50 S_close=35.90,379850.0,-10700
D20,2017-11-17,PEP,CALL_ASSIGN,sell 4900 @113.00 S_close=114.68,553700.0,-4900
D20,2017-11-17,MMM,PUT_EXPIRE,OTM K=227.50 S_close=229.36,0.0,0
D10,2018-04-27,AAPL,SELL_PUT,exp=2018-05-18 K=150.00 prem=1.21 x24,2904.0,0
D10,2018-04-27,MSFT,SELL_PUT,exp=2018-05-18 K=91.00 prem=0.89 x40,3560.0,0
D10,2018-04-27,HD,SELL_PUT,exp=2018-05-18 K=172.50 prem=0.67 x21,1407.0,0
D10,2018-04-27,BAC,SELL_PUT,exp=2018-05-18 K=27.00 prem=0.04 x136,544.0,0
D10,2018-04-27,JNJ,SELL_PUT,exp=2018-05-18 K=120.00 prem=0.21 x30,630.0,0
D10,2018-04-27,INTC,SELL_PUT,exp=2018-05-18 K=48.00 prem=0.10 x76,760.0,0
D10,2018-04-27,BA,SELL_PUT,exp=2018-05-18 K=317.50 prem=2.20 x11,2420.0,0
D10,2018-04-27,CSCO,SELL_PUT,exp=2018-05-18 K=40.50 prem=0.23 x91,2093.0,0
D10,2018-04-27,NFLX,SELL_PUT,exp=2018-05-18 K=285.00 prem=2.75 x12,3300.0,0
D10,2018-04-27,WMT,SELL_PUT,exp=2018-05-18 K=82.50 prem=0.99 x44,4356.0,0
D10,2018-04-27,ABBV,SELL_PUT,exp=2018-05-18 K=94.00 prem=1.03 x39,4017.0,0
D10,2018-04-27,PFE,SELL_CALL,exp=2018-05-18 K=39.50 prem=0.02 x131,262.0,0
D10,2018-04-27,ADBE,SELL_PUT,exp=2018-05-18 K=202.50 prem=0.93 x18,1674.0,0
D10,2018-04-27,NVDA,SELL_PUT,exp=2018-05-18 K=202.50 prem=2.84 x18,5112.0,0
D10,2018-04-27,ORCL,SELL_CALL,exp=2018-05-18 K=50.00 prem=0.02 x77,154.0,0
D10,2018-04-27,KO,SELL_CALL,exp=2018-05-18 K=46.00 prem=0.04 x117,468.0,0
D10,2018-04-27,RHT,SELL_PUT,exp=2018-05-18 K=150.00 prem=0.83 x24,1992.0,0
D10,2018-04-27,UNP,SELL_PUT,exp=2018-05-18 K=127.00 prem=0.76 x29,2204.0,0
D20,2018-04-27,AAPL,SELL_PUT,exp=2018-05-18 K=155.00 prem=2.17 x20,4340.0,0
D20,2018-04-27,MSFT,SELL_PUT,exp=2018-05-18 K=91.00 prem=0.89 x35,3115.0,0
D20,2018-04-27,HD,SELL_PUT,exp=2018-05-18 K=177.50 prem=1.12 x18,2016.0,0
D20,2018-04-27,BAC,SELL_CALL,exp=2018-05-18 K=32.00 prem=0.08 x117,936.0,0
D20,2018-04-27,JNJ,SELL_PUT,exp=2018-05-18 K=123.00 prem=0.48 x26,1248.0,0
D20,2018-04-27,INTC,SELL_PUT,exp=2018-05-18 K=49.00 prem=0.20 x65,1300.0,0
D20,2018-04-27,BA,SELL_PUT,exp=2018-05-18 K=320.00 prem=3.50 x10,3500.0,0
D20,2018-04-27,CSCO,SELL_PUT,exp=2018-05-18 K=42.00 prem=0.42 x76,3192.0,0
D20,2018-04-27,NFLX,SELL_PUT,exp=2018-05-18 K=295.00 prem=4.63 x10,4630.0,0
D20,2018-04-27,WMT,SELL_PUT,exp=2018-05-18 K=83.50 prem=1.20 x38,4560.0,0
D20,2018-04-27,ABBV,SELL_PUT,exp=2018-05-18 K=94.00 prem=1.03 x34,3502.0,0
D20,2018-04-27,PFE,SELL_CALL,exp=2018-05-18 K=38.50 prem=0.10 x106,1060.0,0
D20,2018-04-27,ADBE,SELL_PUT,exp=2018-05-18 K=210.00 prem=2.17 x15,3255.0,0
D20,2018-04-27,NVDA,SELL_PUT,exp=2018-05-18 K=207.50 prem=4.85 x15,7275.0,0
D20,2018-04-27,ORCL,SELL_CALL,exp=2018-05-18 K=49.00 prem=0.07 x63,441.0,0
D20,2018-04-27,KO,SELL_CALL,exp=2018-05-18 K=45.00 prem=0.09 x98,882.0,0
D20,2018-04-27,RHT,SELL_PUT,exp=2018-05-18 K=155.00 prem=1.65 x20,3300.0,0
D20,2018-04-27,UNP,SELL_PUT,exp=2018-05-18 K=127.00 prem=0.76 x25,1900.0,0
D10,2018-05-18,AAPL,PUT_EXPIRE,OTM K=150.00 S_close=186.31,0.0,0
D10,2018-05-18,MSFT,PUT_EXPIRE,OTM K=91.00 S_close=96.36,0.0,0
D10,2018-05-18,HD,PUT_EXPIRE,OTM K=172.50 S_close=187.42,0.0,0
D10,2018-05-18,BAC,PUT_EXPIRE,OTM K=27.00 S_close=30.26,0.0,0
D10,2018-05-18,JNJ,PUT_EXPIRE,OTM K=120.00 S_close=124.24,0.0,0
D10,2018-05-18,INTC,PUT_EXPIRE,OTM K=48.00 S_close=53.50,0.0,0
D10,2018-05-18,BA,PUT_EXPIRE,OTM K=317.50 S_close=351.23,0.0,0
D10,2018-05-18,CSCO,PUT_EXPIRE,OTM K=40.50 S_close=43.21,0.0,0
D10,2018-05-18,NFLX,PUT_EXPIRE,OTM K=285.00 S_close=324.18,0.0,0
D10,2018-05-18,WMT,PUT_EXPIRE,OTM K=82.50 S_close=83.64,0.0,0
D10,2018-05-18,ABBV,PUT_EXPIRE,OTM K=94.00 S_close=105.98,0.0,0
D10,2018-05-18,PFE,CALL_EXPIRE,OTM K=39.50 S_close=35.64,0.0,0
D10,2018-05-18,ADBE,PUT_EXPIRE,OTM K=202.50 S_close=238.09,0.0,0
D10,2018-05-18,NVDA,PUT_EXPIRE,OTM K=202.50 S_close=245.94,0.0,0
D10,2018-05-18,ORCL,CALL_EXPIRE,OTM K=50.00 S_close=46.32,0.0,0
D10,2018-05-18,KO,CALL_EXPIRE,OTM K=46.00 S_close=42.18,0.0,0
D10,2018-05-18,RHT,PUT_EXPIRE,OTM K=150.00 S_close=163.28,0.0,0
D10,2018-05-18,UNP,PUT_EXPIRE,OTM K=127.00 S_close=143.80,0.0,0
D20,2018-05-18,AAPL,PUT_EXPIRE,OTM K=155.00 S_close=186.31,0.0,0
D20,2018-05-18,MSFT,PUT_EXPIRE,OTM K=91.00 S_close=96.36,0.0,0
D20,2018-05-18,HD,PUT_EXPIRE,OTM K=177.50 S_close=187.42,0.0,0
D20,2018-05-18,BAC,CALL_EXPIRE,OTM K=32.00 S_close=30.26,0.0,0
D20,2018-05-18,JNJ,PUT_EXPIRE,OTM K=123.00 S_close=124.24,0.0,0
D20,2018-05-18,INTC,PUT_EXPIRE,OTM K=49.00 S_close=53.50,0.0,0
D20,2018-05-18,BA,PUT_EXPIRE,OTM K=320.00 S_close=351.23,0.0,0
D20,2018-05-18,CSCO,PUT_EXPIRE,OTM K=42.00 S_close=43.21,0.0,0
D20,2018-05-18,NFLX,PUT_EXPIRE,OTM K=295.00 S_close=324.18,0.0,0
D20,2018-05-18,WMT,PUT_EXPIRE,OTM K=83.50 S_close=83.64,0.0,0
D20,2018-05-18,ABBV,PUT_EXPIRE,OTM K=94.00 S_close=105.98,0.0,0
D20,2018-05-18,PFE,CALL_EXPIRE,OTM K=38.50 S_close=35.64,0.0,0
D20,2018-05-18,ADBE,PUT_EXPIRE,OTM K=210.00 S_close=238.09,0.0,0
D20,2018-05-18,NVDA,PUT_EXPIRE,OTM K=207.50 S_close=245.94,0.0,0
D20,2018-05-18,ORCL,CALL_EXPIRE,OTM K=49.00 S_close=46.32,0.0,0
D20,2018-05-18,KO,CALL_EXPIRE,OTM K=45.00 S_close=42.18,0.0,0
D20,2018-05-18,RHT,PUT_EXPIRE,OTM K=155.00 S_close=163.28,0.0,0
D20,2018-05-18,UNP,PUT_EXPIRE,OTM K=127.00 S_close=143.80,0.0,0
D10,2018-10-26,AAPL,SELL_PUT,exp=2018-11-16 K=197.50 prem=2.84 x18,5112.0,0
D10,2018-10-26,MSFT,SELL_PUT,exp=2018-11-16 K=97.50 prem=1.10 x38,4180.0,0
D10,2018-10-26,HD,SELL_PUT,exp=2018-11-16 K=160.00 prem=1.58 x23,3634.0,0
D10,2018-10-26,JNJ,SELL_PUT,exp=2018-11-16 K=131.00 prem=1.11 x28,3108.0,0
D10,2018-10-26,WMT,SELL_PUT,exp=2018-11-16 K=94.50 prem=1.51 x39,5889.0,0
D10,2018-10-26,BAC,SELL_PUT,exp=2018-11-16 K=24.50 prem=0.26 x153,3978.0,0
D10,2018-10-26,BA,SELL_PUT,exp=2018-11-16 K=335.00 prem=4.67 x11,5137.0,0
D10,2018-10-26,PFE,SELL_CALL,exp=2018-11-16 K=46.00 prem=0.15 x131,1965.0,0
D10,2018-10-26,PG,SELL_CALL,exp=2018-11-16 K=95.00 prem=0.19 x58,1102.0,0
D10,2018-10-26,MRK,SELL_PUT,exp=2018-11-16 K=66.00 prem=0.75 x56,4200.0,0
D10,2018-10-26,MO,SELL_PUT,exp=2018-11-16 K=59.50 prem=0.73 x63,4599.0,0
D10,2018-10-26,KO,SELL_CALL,exp=2018-11-16 K=48.00 prem=0.22 x117,2574.0,0
D10,2018-10-26,CSCO,SELL_PUT,exp=2018-11-16 K=41.00 prem=0.65 x91,5915.0,0
D10,2018-10-26,LLY,SELL_PUT,exp=2018-11-16 K=97.50 prem=1.08 x38,4104.0,0
D10,2018-10-26,DIS,SELL_PUT,exp=2018-11-16 K=100.00 prem=0.50 x37,1850.0,0
D10,2018-10-26,PEP,SELL_CALL,exp=2018-11-16 K=120.00 prem=0.12 x46,552.0,0
D10,2018-10-26,ABT,SELL_PUT,exp=2018-11-16 K=62.50 prem=0.61 x60,3660.0,0
D10,2018-10-26,MCD,SELL_PUT,exp=2018-11-16 K=157.50 prem=0.49 x23,1127.0,0
D10,2018-10-26,ORCL,SELL_CALL,exp=2018-11-16 K=50.50 prem=0.21 x77,1617.0,0
D10,2018-10-26,ADBE,SELL_PUT,exp=2018-11-16 K=220.00 prem=1.71 x17,2907.0,0
D20,2018-10-26,AAPL,SELL_PUT,exp=2018-11-16 K=205.00 prem=4.75 x15,7125.0,0
D20,2018-10-26,MSFT,SELL_PUT,exp=2018-11-16 K=100.00 prem=1.27 x32,4064.0,0
D20,2018-10-26,HD,SELL_PUT,exp=2018-11-16 K=165.00 prem=2.10 x19,3990.0,0
D20,2018-10-26,JNJ,SELL_PUT,exp=2018-11-16 K=133.00 prem=1.69 x24,4056.0,0
D20,2018-10-26,WMT,SELL_PUT,exp=2018-11-16 K=96.00 prem=1.78 x34,6052.0,0
D20,2018-10-26,BAC,SELL_CALL,exp=2018-11-16 K=28.00 prem=0.29 x117,3393.0,0
D20,2018-10-26,BA,SELL_PUT,exp=2018-11-16 K=342.50 prem=5.80 x9,5220.0,0
D20,2018-10-26,PFE,SELL_CALL,exp=2018-11-16 K=45.00 prem=0.25 x106,2650.0,0
D20,2018-10-26,PG,SELL_CALL,exp=2018-11-16 K=95.00 prem=0.19 x48,912.0,0
D20,2018-10-26,MRK,SELL_PUT,exp=2018-11-16 K=68.00 prem=1.45 x48,6960.0,0
D20,2018-10-26,MO,SELL_CALL,exp=2018-11-16 K=65.50 prem=0.64 x63,4032.0,0
D20,2018-10-26,KO,SELL_CALL,exp=2018-11-16 K=47.50 prem=0.44 x98,4312.0,0
D20,2018-10-26,CSCO,SELL_PUT,exp=2018-11-16 K=42.00 prem=1.04 x78,8112.0,0
D20,2018-10-26,LLY,SELL_PUT,exp=2018-11-16 K=101.00 prem=1.26 x32,4032.0,0
D20,2018-10-26,DIS,SELL_CALL,exp=2018-11-16 K=123.00 prem=0.54 x50,2700.0,0
D20,2018-10-26,PEP,SELL_PUT,exp=2018-11-16 K=104.00 prem=0.66 x31,2046.0,0
D20,2018-10-26,ABT,SELL_PUT,exp=2018-11-16 K=63.50 prem=0.76 x51,3876.0,0
D20,2018-10-26,MCD,SELL_PUT,exp=2018-11-16 K=162.50 prem=0.82 x20,1640.0,0
D20,2018-10-26,ORCL,SELL_CALL,exp=2018-11-16 K=49.50 prem=0.41 x63,2583.0,0
D20,2018-10-26,ADBE,SELL_PUT,exp=2018-11-16 K=225.00 prem=3.14 x14,4396.0,0
D10,2018-11-16,AAPL,PUT_ASSIGN,buy 1800 @197.50 S_close=193.53,-355500.0,1800
D10,2018-11-16,MSFT,PUT_EXPIRE,OTM K=97.50 S_close=108.29,0.0,0
D10,2018-11-16,HD,PUT_EXPIRE,OTM K=160.00 S_close=177.02,0.0,0
D10,2018-11-16,JNJ,PUT_EXPIRE,OTM K=131.00 S_close=145.99,0.0,0
D10,2018-11-16,WMT,PUT_EXPIRE,OTM K=94.50 S_close=97.69,0.0,0
D10,2018-11-16,BAC,PUT_EXPIRE,OTM K=24.50 S_close=27.75,0.0,0
D10,2018-11-16,BA,PUT_EXPIRE,OTM K=335.00 S_close=335.95,0.0,0
D10,2018-11-16,PFE,CALL_EXPIRE,OTM K=46.00 S_close=43.51,0.0,0
D10,2018-11-16,PG,CALL_EXPIRE,OTM K=95.00 S_close=93.82,0.0,0
D10,2018-11-16,MRK,PUT_EXPIRE,OTM K=66.00 S_close=76.06,0.0,0
