strategy_id,date,cash,equity,daily_pnl
D10,2020-11-02,7945778.17,13673068.1,70573.32
D20,2020-11-02,7997840.59,13511815.57,85934.52
D10,2020-11-03,7945809.7,13798316.65,125248.55
D20,2020-11-03,7997872.33,13661021.33,149205.75
D10,2020-11-04,7945841.23,14016883.23,218566.58
D20,2020-11-04,7997904.06,13816677.06,155655.74
D10,2020-11-05,7945872.76,14084407.78,67524.55
D20,2020-11-05,7997935.8,13925664.82,108987.75
D10,2020-11-06,7945904.29,14176916.27,92508.49
D20,2020-11-06,7997967.54,14016256.52,90591.7
D10,2020-11-09,7945938.98,14131476.04,-45440.24
D20,2020-11-09,7998002.45,13961109.5,-55147.02
D10,2020-11-10,7945970.51,13983078.47,-148397.56
D20,2020-11-10,7998034.19,13820229.16,-140880.34
D10,2020-11-11,7946002.04,14118322.05,135243.58
D20,2020-11-11,7998065.93,13924313.98,104084.82
D10,2020-11-12,7946033.57,14092642.49,-25679.56
D20,2020-11-12,7998097.67,13907966.6,-16347.37
D10,2020-11-13,7946061.95,14151388.02,58745.52
D20,2020-11-13,7998126.23,13968786.25,60819.65
D10,2020-11-16,7946090.33,14228328.25,76940.23
D20,2020-11-16,7998154.8,14032918.76,64132.52
D10,2020-11-17,7946118.71,14172274.75,-56053.49
D20,2020-11-17,7998183.36,13978347.36,-54571.4
D10,2020-11-18,7946147.09,14101037.07,-71237.69
D20,2020-11-18,7998211.93,13877841.91,-100505.45
D10,2020-11-19,7946169.16,14207287.19,106250.12
D20,2020-11-19,7998234.14,13959625.13,81783.22
D10,2020-11-20,7946191.23,14217966.23,10679.05
D20,2020-11-20,7906606.11,13974488.08,14862.95
D10,2020-11-23,7946216.46,14252727.38,34761.15
D20,2020-11-23,7906631.21,13974457.14,-30.94
D10,2020-11-24,7946244.84,14277356.84,24629.46
D20,2020-11-24,7906659.44,13973314.47,-1142.67
D10,2020-11-25,7946273.22,14330012.14,52655.3
D20,2020-11-25,7906687.68,14028823.62,55509.15
D10,2020-11-27,7946301.6,14362401.62,32389.48
D20,2020-11-27,7906715.92,14062095.9,33272.29
D10,2020-11-30,7946326.82,14550697.82,188296.2
D20,2020-11-30,7906741.02,14220782.05,158686.14
D10,2020-12-01,7946355.2,14592064.27,41366.45
D20,2020-12-01,7906769.26,14262147.25,41365.2
D10,2020-12-02,7946383.58,14630677.6,38613.33
D20,2020-12-02,7906797.5,14293660.51,31513.26
D10,2020-12-03,7946408.81,14573375.83,-57301.77
D20,2020-12-03,7906822.6,14243734.62,-49925.9
D10,2020-12-04,7946437.19,14656705.72,83329.89
D20,2020-12-04,7906850.84,14304542.82,60808.2
D10,2020-12-07,7946462.42,14647649.38,-9056.34
D20,2020-12-07,7906875.94,14333760.93,29218.11
D10,2020-12-08,7946490.8,14633184.8,-14464.58
D20,2020-12-08,7906904.18,14322237.2,-11523.73
D10,2020-12-09,7946516.02,14518097.0,-115087.79
D20,2020-12-09,7906929.28,14234990.26,-87246.94
D10,2020-12-10,7946541.25,14568233.19,50136.19
D20,2020-12-10,7906954.38,14266916.33,31926.07
D10,2020-12-11,7946566.48,14560994.4,-7238.79
D20,2020-12-11,7906979.48,14247246.44,-19669.89
D10,2020-12-14,7946594.86,14641858.9,80864.5
D20,2020-12-14,7907007.72,14298094.75,50848.31
D10,2020-12-15,7946620.09,14736536.55,94677.65
D20,2020-12-15,7907032.82,14406630.79,108536.04
D10,2020-12-16,7946648.47,14723701.47,-12835.08
D20,2020-12-16,7907061.06,14411948.06,5317.27
D10,2020-12-17,7946673.69,14740675.74,16974.27
D20,2020-12-17,7907086.16,14444012.14,32064.08
D10,2020-12-18,7946698.92,14681916.84,-58758.9
D20,2020-12-18,7907111.27,14373937.23,-70074.9
D10,2020-12-21,7946727.3,14551486.24,-130430.6
D20,2020-12-21,7907139.5,14278171.49,-95765.75
D10,2020-12-22,7946755.68,14522787.7,-28698.53
D20,2020-12-22,7907167.74,14238779.76,-39391.73
D10,2020-12-23,7946784.07,14488541.07,-34246.64
D20,2020-12-23,7907195.98,14212823.96,-25955.8
D10,2020-12-24,7946812.45,14502823.47,14282.4
D20,2020-12-24,7907224.22,14229379.24,16555.28
D10,2020-12-28,7946847.14,14508212.08,5388.61
D20,2020-12-28,7907258.74,14214985.67,-14393.58
D10,2020-12-29,7946878.67,14483597.67,-24614.41
D20,2020-12-29,7907290.12,14185403.09,-29582.57
D10,2020-12-30,7946903.9,14523939.92,40342.25
D20,2020-12-30,7907315.22,14230259.24,44856.15
D10,2020-12-31,7946932.28,14533406.28,9466.36
D20,2020-12-31,7907343.46,14228318.43,-1940.8
D10,2021-01-04,7946960.66,14511920.74,-21485.54
D20,2021-01-04,7907371.7,14269056.77,40738.33
D10,2021-01-05,7946989.04,14556852.02,44931.28
D20,2021-01-05,7907399.94,14313460.93,44404.16
D10,2021-01-06,7947017.43,14486797.4,-70054.62
D20,2021-01-06,7907428.18,14303989.23,-9471.7
D10,2021-01-07,7947045.81,14656442.89,169645.49
D20,2021-01-07,7907456.42,14442957.51,138968.29
D10,2021-01-08,7947071.04,14644731.93,-11710.95
D20,2021-01-08,7907481.53,14396630.48,-46327.04
D10,2021-01-11,7947096.27,14728435.34,83703.41
D20,2021-01-11,7907506.63,14464487.72,67857.24
D10,2021-01-12,7947124.65,14668681.08,-59754.26
D20,2021-01-12,7907534.87,14437083.88,-27403.84
D10,2021-01-13,7947153.03,14575678.95,-93002.13
D20,2021-01-13,7907563.11,14350166.05,-86917.83
D10,2021-01-14,7947181.41,14538633.37,-37045.59
D20,2021-01-14,7907591.35,14343732.35,-6433.69
D10,2021-01-15,7947209.8,14436830.8,-101802.57
D20,2021-01-15,7907619.59,14239438.59,-104293.76
D10,2021-01-19,7947238.18,14456034.24,19203.44
D20,2021-01-19,7907647.84,14251409.86,11971.26
D10,2021-01-20,7947263.41,14429509.33,-26524.91
D20,2021-01-20,7907672.94,14261946.87,10537.02
D10,2021-01-21,7947291.79,14555078.71,125569.38
D20,2021-01-21,7907701.18,14348348.12,86401.24
D10,2021-01-22,7947317.02,14543040.02,-12038.69
D20,2021-01-22,7907726.29,14335229.26,-13118.86
D10,2021-01-25,7947345.4,14606300.4,63260.38
D20,2021-01-25,7907754.53,14382382.58,47153.32
D10,2021-01-26,7947367.48,14637543.5,31243.1
D20,2021-01-26,7907776.49,14402399.51,20016.93
D10,2021-01-27,7947392.71,14344741.64,-292801.86
D20,2021-01-27,7907801.6,14124217.61,-278181.9
D10,2021-01-28,7947414.79,14351387.27,6645.62
D20,2021-01-28,7907823.56,14147561.55,23343.94
D10,2021-01-29,7947433.71,14232402.83,-118984.43
D20,2021-01-29,7907842.39,14036711.48,-110850.06
D10,2021-02-01,7947455.79,14332575.81,100172.97
D20,2021-02-01,7907864.36,14112551.37,75839.89
D10,2021-02-02,7947477.86,14391819.8,59244.0
D20,2021-02-02,7907886.32,14167704.28,55152.9
D10,2021-02-03,7947490.48,14369755.5,-22064.31
D20,2021-02-03,7907898.88,14149266.89,-18437.38
D10,2021-02-04,7947503.09,14393934.07,24178.57
D20,2021-02-04,7907911.43,14156292.45,7025.55
D10,2021-02-05,7947512.55,14404063.64,10129.57
D20,2021-02-05,7907920.84,14188719.87,32427.43
D10,2021-02-08,7947528.32,14541818.28,137754.64
D20,2021-02-08,7907936.53,14333603.53,144883.66
D10,2021-02-09,7947540.94,14507074.96,-34743.31
D20,2021-02-09,7907949.09,14297890.07,-35713.46
D10,2021-02-10,7947556.71,14541528.71,34453.74
D20,2021-02-10,7907964.78,14325464.8,27574.73
D10,2021-02-11,7947572.47,14547678.47,6149.77
D20,2021-02-11,7907980.47,14317475.47,-7989.34
D10,2021-02-12,7947585.09,14592881.11,45202.64
D20,2021-02-12,7907993.02,14373748.04,56272.57
D10,2021-02-16,7947597.71,14523424.73,-69456.38
D20,2021-02-16,7908005.57,14293351.59,-80396.45
D10,2021-02-17,7947610.32,14478566.44,-44858.28
D20,2021-02-17,7908018.12,14251746.19,-41605.4
D10,2021-02-18,7947619.78,14441375.76,-37190.68
D20,2021-02-18,7908027.54,14221056.52,-30689.67
D10,2021-02-19,7947632.4,14455471.37,14095.61
D20,2021-02-19,7908040.09,14238634.08,17577.56
D10,2021-02-22,7947641.86,14291137.92,-164333.45
D20,2021-02-22,7908049.5,14112580.52,-126053.56
D10,2021-02-23,7947654.47,14263718.45,-27419.47
D20,2021-02-23,7908062.06,14068281.04,-44299.48
D10,2021-02-24,7947663.94,14350061.94,86343.48
D20,2021-02-24,7908071.47,14135302.47,67021.43
D10,2021-02-25,7947676.55,14147135.55,-202926.38
D20,2021-02-25,7908084.02,13948905.02,-186397.45
D10,2021-02-26,7947689.17,14196529.17,49393.62
D20,2021-02-26,7908096.58,13965582.58,16677.55
D10,2021-03-01,7947704.94,14308028.94,111499.77
D20,2021-03-01,7908112.27,14069052.27,103469.69
D10,2021-03-02,7947717.55,14214185.62,-93843.32
D20,2021-03-02,7908124.82,14024379.84,-44672.43
D10,2021-03-03,7947733.32,14084321.3,-129864.32
D20,2021-03-03,7908140.51,13897729.47,-126650.37
D10,2021-03-04,7947745.94,13937607.92,-146713.38
D20,2021-03-04,7908153.06,13769428.05,-128301.42
D10,2021-03-05,7947758.55,14045917.55,108309.64
D20,2021-03-05,7908165.62,13875712.62,106284.57
D10,2021-03-08,7947774.32,13917732.32,-128185.23
D20,2021-03-08,7908181.31,13790973.31,-84739.31
D10,2021-03-09,7947790.09,14105903.07,188170.75
D20,2021-03-09,7908197.0,13963092.01,172118.7
D10,2021-03-10,7947802.71,14093454.69,-12448.38
D20,2021-03-10,7908209.55,13959627.56,-3464.45
D10,2021-03-11,7947815.32,14224034.34,130579.66
D20,2021-03-11,7908222.1,14064480.12,104852.56
D10,2021-03-12,7947827.94,14241877.91,17843.57
D20,2021-03-12,7908234.66,14095156.67,30676.55
D10,2021-03-15,7947840.55,14314372.57,72494.66
D20,2021-03-15,7908247.21,14208086.22,112929.55
D10,2021-03-16,7947846.86,14342470.79,28098.22
D20,2021-03-16,7908253.48,14233208.47,25122.24
D10,2021-03-17,7947853.17,14345041.17,2570.37
D20,2021-03-17,7908259.76,14257479.76,24271.29
D10,2021-03-18,7947856.32,14166903.82,-178137.35
D20,2021-03-18,7908262.9,14103765.9,-153713.86
D10,2021-03-19,7947859.48,14212429.44,45525.62
D20,2021-03-19,7908266.04,14140530.03,36764.13
D10,2021-03-22,7947868.94,14311615.88,99186.44
D20,2021-03-22,7908275.45,14199866.4,59336.37
D10,2021-03-23,7947872.09,14220729.21,-90886.66
D20,2021-03-23,7908278.59,14097358.63,-102507.77
D10,2021-03-24,7947878.4,14141520.4,-79208.82
D20,2021-03-24,7908284.87,14036884.84,-60473.79
D10,2021-03-25,7947884.71,14167978.69,26458.29
D20,2021-03-25,7908291.14,14065646.13,28761.29
D10,2021-03-26,7947891.01,14300992.01,133013.33
D20,2021-03-26,7908297.42,14208101.42,142455.29
D10,2021-03-29,7947900.48,14301562.55,570.54
D20,2021-03-29,7908306.83,14201760.9,-6340.52
D10,2021-03-30,7947906.78,14229318.76,-72243.8
D20,2021-03-30,7908313.11,14124737.13,-77023.77
D10,2021-03-31,7947916.25,14309261.19,79942.43
D20,2021-03-31,7908322.52,14197689.45,72952.32
D10,2021-04-01,7947922.55,14402952.55,93691.37
D20,2021-04-01,7908328.8,14302094.83,104405.38
D10,2021-04-05,7947932.02,14472491.0,69538.44
D20,2021-04-05,7908338.22,14371226.2,69131.37
D10,2021-04-06,7947938.32,14464579.32,-7911.67
D20,2021-04-06,7908344.49,14368075.49,-3150.71
D10,2021-04-07,7947944.63,14489717.69,25138.37
D20,2021-04-07,7908350.77,14375861.82,7786.32
D10,2021-04-08,7947947.79,14537719.66,48001.97
D20,2021-04-08,7908353.91,14417640.87,41779.05
D10,2021-04-09,7947954.09,14543473.16,5753.5
D20,2021-04-09,7908360.18,14431193.17,13552.31
D10,2021-04-12,7947960.4,14393159.92,-150313.24
D20,2021-04-12,7908366.46,14300089.45,-131103.72
D10,2021-04-13,7947969.86,14428441.84,35281.92
D20,2021-04-13,7908375.87,14347654.86,47565.41
D10,2021-04-14,7947976.17,14365192.21,-63249.63
D20,2021-04-14,7908382.15,14301856.18,-45798.68
D10,2021-04-15,7947982.48,14546514.52,181322.31
D20,2021-04-15,7908388.43,14498782.48,196926.3
D10,2021-04-16,7947988.79,14555844.77,9330.25
D20,2021-04-16,7908394.7,14517641.69,18859.2
D10,2021-04-19,7947995.09,14495218.11,-60626.65
D20,2021-04-19,7908400.98,14443903.97,-73737.72
D10,2021-04-20,7948004.56,14398849.58,-96368.53
D20,2021-04-20,7908410.4,14365578.38,-78325.59
D10,2021-04-21,7948014.02,14507956.1,109106.51
D20,2021-04-21,7908419.81,14471265.88,105687.5
D10,2021-04-22,7948023.48,14363014.51,-144941.59
D20,2021-04-22,7908429.23,14332432.21,-138833.67
D10,2021-04-23,7948032.94,14469825.96,106811.46
D20,2021-04-23,7908438.64,14422811.63,90379.42
D10,2021-04-26,7948042.4,14519969.33,50143.36
D20,2021-04-26,7908448.05,14461367.99,38556.36
D10,2021-04-27,7948045.56,14499332.5,-20636.83
D20,2021-04-27,7908451.19,14429128.14,-32239.84
D10,2021-04-28,7948048.71,14459179.63,-40152.87
D20,2021-04-28,7908454.33,14388973.27,-40154.88
D10,2021-04-29,7948051.87,14483386.81,24207.17
D20,2021-04-29,7908457.47,14378923.42,-10049.84
D10,2021-04-30,8053187.06,14405328.08,-78058.73
D20,2021-04-30,8038714.66,14310585.68,-68337.75
D10,2021-05-03,8053199.84,14367811.78,-37516.3
D20,2021-05-03,8038727.42,14323576.4,12990.73
D10,2021-05-04,8053206.24,14322131.2,-45680.57
D20,2021-05-04,8038733.8,14270071.73,-53504.67
D10,2021-05-05,8053212.63,14328862.67,6731.46
D20,2021-05-05,8038740.18,14298795.21,28723.48
D10,2021-05-06,8053219.02,14343312.95,14450.29
D20,2021-05-06,8038746.56,14344805.54,46010.33
D10,2021-05-07,8053225.41,14428825.35,85512.4
D20,2021-05-07,8038752.94,14453735.87,108930.32
D10,2021-05-10,8053231.8,14337380.8,-91444.55
D20,2021-05-10,8038759.32,14395936.32,-57799.55
D10,2021-05-11,8053235.0,14290723.01,-46657.79
D20,2021-05-11,8038762.51,14333794.56,-62141.76
D10,2021-05-12,8053241.39,14128252.33,-162470.68
D20,2021-05-12,8038768.89,14150093.81,-183700.74
D10,2021-05-13,8053247.78,14134014.8,5762.47
D20,2021-05-13,8038775.27,14170436.29,20342.47
D10,2021-05-14,8053250.98,14253926.92,119912.12
D20,2021-05-14,8038778.46,14308939.41,138503.12
D10,2021-05-17,8053257.37,14241617.39,-12309.53
D20,2021-05-17,8038784.84,14351589.86,42650.44
D10,2021-05-18,8053263.76,14216485.77,-25131.62
D20,2021-05-18,8038791.22,14334442.27,-17147.59
D10,2021-05-19,8053266.95,14256121.99,39636.22
D20,2021-05-19,8038794.41,14327995.47,-6446.79
D10,2021-05-20,8053270.15,14386577.13,130455.14
D20,2021-05-20,8038797.6,14457499.58,129504.11
D10,2021-05-21,7662773.19,14386143.2,-433.94
D20,2021-05-21,6468200.17,14458192.13,692.55
D10,2021-05-24,7662779.27,14410596.38,24453.18
D20,2021-05-24,6468205.3,14496996.34,38804.2
D10,2021-05-25,7662785.35,14419420.3,8823.92
D20,2021-05-25,6468210.43,14491087.38,-5908.96
D10,2021-05-26,7662791.44,14434171.42,14751.12
D20,2021-05-26,6468215.57,14523127.58,32040.21
D10,2021-05-27,7662797.52,14424205.43,-9965.99
D20,2021-05-27,6468220.7,14526547.66,3420.08
D10,2021-05-28,7662800.56,14474243.59,50038.16
D20,2021-05-28,6468223.27,14573051.28,46503.62
D10,2021-06-01,7662806.64,14476694.64,2451.05
D20,2021-06-01,6468228.4,14600527.43,27476.14
D10,2021-06-02,7662812.72,14529599.8,52905.16
D20,2021-06-02,6468233.53,14620138.59,19611.16
D10,2021-06-03,7662818.8,14471333.86,-58265.94
D20,2021-06-03,6468238.67,14543043.73,-77094.86
D10,2021-06-04,7662824.88,14532465.88,61132.02
D20,2021-06-04,6468243.8,14608513.8,65470.07
D10,2021-06-07,7662830.97,14522958.97,-9506.91
D20,2021-06-07,6468248.93,14613708.94,5195.14
D10,2021-06-08,7662837.05,14495669.03,-27289.94
D20,2021-06-08,6468254.07,14589764.03,-23944.91
D10,2021-06-09,7662846.17,14472169.14,-23499.89
D20,2021-06-09,6468261.77,14566979.72,-22784.32
D10,2021-06-10,7662855.29,14557209.3,85040.17
D20,2021-06-10,6468269.47,14648116.46,81136.74
D10,2021-06-11,7662864.42,14547607.4,-9601.91
D20,2021-06-11,6468277.17,14644750.16,-3366.3
D10,2021-06-14,7662873.54,14533284.58,-14322.81
D20,2021-06-14,6468284.87,14633122.87,-11627.29
D10,2021-06-15,7662882.66,14483013.62,-50270.96
D20,2021-06-15,6468292.57,14588235.55,-44887.32
D10,2021-06-16,7662894.82,14430722.87,-52290.75
D20,2021-06-16,6468302.84,14529996.82,-58238.73
D10,2021-06-17,7662906.99,14580508.02,149785.15
D20,2021-06-17,6468313.1,14565537.09,35540.27
D10,2021-06-18,7662922.19,14523960.17,-56547.85
D20,2021-06-18,6468325.94,14515050.98,-50486.12
D10,2021-06-21,7662937.4,14499284.47,-24675.7
D20,2021-06-21,6468338.77,14548525.82,33474.84
D10,2021-06-22,7662949.56,14540511.54,41227.07
D20,2021-06-22,6468349.04,14590144.01,41618.19
D10,2021-06-23,7662964.76,14527201.77,-13309.77
D20,2021-06-23,6468361.87,14581441.83,-8702.19
D10,2021-06-24,7662979.97,14631070.95,103869.17
D20,2021-06-24,6468374.71,14677013.69,95571.87
D10,2021-06-25,7662998.21,14637395.23,6324.29
D20,2021-06-25,6468390.11,14698664.11,21650.41
D10,2021-06-28,7663013.42,14695435.45,58040.22
D20,2021-06-28,6468402.94,14733326.03,34661.92
D10,2021-06-29,7663025.58,14758488.48,63053.03
D20,2021-06-29,6468413.21,14794655.12,61329.09
D10,2021-06-30,7663040.78,14924299.75,165811.27
D20,2021-06-30,6468426.04,14946825.05,152169.93
D10,2021-07-01,7663055.99,14923279.05,-1020.7
D20,2021-07-01,6468438.88,14972568.93,25743.88
D10,2021-07-02,7663071.19,14988813.16,65534.11
D20,2021-07-02,6468451.71,15036007.75,63438.82
D10,2021-07-06,7663086.4,14946848.42,-41964.74
D20,2021-07-06,6468464.55,14973898.58,-62109.17
D10,2021-07-07,7663101.6,14835511.6,-111336.82
D20,2021-07-07,6468477.38,14880486.47,-93412.11
D10,2021-07-08,7663119.85,14786674.87,-48836.73
D20,2021-07-08,6468492.78,14814415.84,-66070.63
D10,2021-07-09,7663138.09,14860572.07,73897.2
D20,2021-07-09,6468508.18,14918029.16,103613.32
D10,2021-07-12,7663153.3,14882228.23,21656.16
D20,2021-07-12,6468521.02,14923543.03,5513.87
D10,2021-07-13,7663168.5,14854318.51,-27909.73
D20,2021-07-13,6468533.85,14891259.82,-32283.21
D10,2021-07-14,7663186.75,14838800.7,-15517.8
D20,2021-07-14,6468549.25,14855847.26,-35412.56
D10,2021-07-15,7663201.95,14777643.91,-61156.79
D20,2021-07-15,6468562.09,14795000.03,-60847.23
D10,2021-07-16,7663217.16,14725159.17,-52484.75
D20,2021-07-16,6468574.92,14697061.87,-97938.16
D10,2021-07-19,7663232.36,14711900.36,-13258.8
D20,2021-07-19,6468587.76,14611280.72,-85781.15
D10,2021-07-20,7663247.57,14775074.63,63174.27
D20,2021-07-20,6468600.59,14698650.55,87369.83
D10,2021-07-21,7663262.77,14872563.8,97489.16
D20,2021-07-21,6468613.42,14808988.38,110337.83
D10,2021-07-22,7663277.98,14917170.98,44607.18
D20,2021-07-22,6468626.26,14851559.25,42570.87
D10,2021-07-23,7663293.18,14966631.08,49460.1
D20,2021-07-23,6468639.09,14900554.05,48994.79
D10,2021-07-26,7663308.39,14976587.44,9956.36
D20,2021-07-26,6468651.93,14915984.98,15430.94
D10,2021-07-27,7663323.59,14961691.67,-14895.77
D20,2021-07-27,6468664.76,14888902.83,-27082.16
D10,2021-07-28,7663338.8,15181151.79,219460.12
D20,2021-07-28,6468677.6,15079498.54,190595.71
D10,2021-07-29,7663357.04,15359871.05,178719.26
D20,2021-07-29,6468693.0,15244717.01,165218.47
D10,2021-07-30,7663375.29,15477023.29,117152.24
D20,2021-07-30,6468708.4,15321692.4,76975.39
D10,2021-08-02,7663390.49,15563478.54,86455.25
D20,2021-08-02,6468721.24,16467085.26,1145392.86
D10,2021-08-03,7663405.7,15743344.72,179866.18
D20,2021-08-03,6468734.07,16686229.12,219143.85
D10,2021-08-04,7663420.91,15902917.85,159573.13
D20,2021-08-04,6468746.91,16782200.82,95971.71
D10,2021-08-05,7663436.11,15703676.11,-199241.73
D20,2021-08-05,6468759.74,16638099.74,-144101.09
D10,2021-08-06,7663454.36,15622799.36,-80876.76
D20,2021-08-06,6468775.14,16566148.14,-71951.59
D10,2021-08-09,7663472.6,15551103.61,-71695.75
D20,2021-08-09,6468790.54,16461676.51,-104471.63
D10,2021-08-10,7663487.81,15555581.8,4478.19
D20,2021-08-10,6468803.38,16485386.44,23709.93
D10,2021-08-11,7663503.01,15595936.97,40355.16
D20,2021-08-11,6468816.21,16555495.24,70108.8
D10,2021-08-12,7663521.26,15559359.26,-36577.7
D20,2021-08-12,6468831.62,16529619.56,-25875.68
D10,2021-08-13,7663539.51,15720525.53,161166.26
D20,2021-08-13,6468847.02,16624369.04,94749.48
D10,2021-08-16,7663557.75,15635450.73,-85074.79
D20,2021-08-16,6468862.42,16528172.4,-96196.64
D10,2021-08-17,7663579.04,15613263.99,-22186.74
D20,2021-08-17,6468880.39,16449645.37,-78527.03
D10,2021-08-18,7663600.33,15429624.33,-183639.66
D20,2021-08-18,6468898.36,16290733.38,-158911.99
D10,2021-08-19,7663618.57,15445986.61,16362.28
D20,2021-08-19,6468913.76,16270721.77,-20011.61
D10,2021-08-20,7663633.78,15492594.81,46608.19
D20,2021-08-20,6468926.59,16346147.63,75425.86
D10,2021-08-23,7663648.99,15655278.07,162683.26
D20,2021-08-23,6468939.43,16540153.48,194005.86
D10,2021-08-24,7663664.19,15584009.11,-71268.96
D20,2021-08-24,6468952.27,16516554.19,-23599.29
D10,2021-08-25,7663682.44,15589303.44,5294.32
D20,2021-08-25,6468967.67,16540235.63,23681.44
D10,2021-08-26,7663697.64,15527876.66,-61426.77
D20,2021-08-26,6468980.5,16453953.47,-86282.16
D10,2021-08-27,7663712.85,15687344.85,159468.19
D20,2021-08-27,6468993.34,16668418.36,214464.89
D10,2021-08-30,7663728.06,15697716.02,10371.17
D20,2021-08-30,6469006.17,16667676.16,-742.2
D10,2021-08-31,7663740.22,15674398.2,-23317.82
D20,2021-08-31,6469016.44,16653762.43,-13913.73
D10,2021-09-01,7663755.43,15658639.45,-15758.75
D20,2021-09-01,6469029.28,16600469.24,-53293.19
D10,2021-09-02,7663770.63,15660729.61,2090.17
D20,2021-09-02,6469042.11,16672964.05,72494.8
D10,2021-09-03,7663785.84,15677955.84,17226.23
D20,2021-09-03,6469054.95,16679509.97,6545.93
D10,2021-09-07,7663801.04,15630967.01,-46988.83
D20,2021-09-07,6469067.78,16610825.73,-68684.24
D10,2021-09-08,7663816.25,15542661.27,-88305.74
D20,2021-09-08,6469080.62,16504528.6,-106297.13
D10,2021-09-09,7663828.41,15527015.45,-15645.81
D20,2021-09-09,6469090.89,16498112.92,-6415.69
D10,2021-09-10,7663843.62,15483414.69,-43600.77
D20,2021-09-10,6469103.72,16424349.74,-73763.18
D10,2021-09-13,7663861.87,15484792.78,1378.1
D20,2021-09-13,6469119.13,16464751.11,40401.37
D10,2021-09-14,7663874.03,15484104.91,-687.88
D20,2021-09-14,6469129.39,16394671.33,-70079.78
D10,2021-09-15,7663886.2,15503616.2,19511.29
D20,2021-09-15,6469139.66,16487330.68,92659.35
D10,2021-09-16,7663898.36,15510749.38,7133.18
D20,2021-09-16,6469149.93,16452609.91,-34720.77
D10,2021-09-17,7663910.53,15411814.55,-98934.84
D20,2021-09-17,6469160.2,16360373.2,-92236.71
D10,2021-09-20,7663922.69,15291685.67,-120128.88
D20,2021-09-20,6469170.47,16188334.43,-172038.77
D10,2021-09-21,7663931.82,15310551.77,18866.1
D20,2021-09-21,6469178.17,16183156.15,-5178.29
D10,2021-09-22,7663940.94,15386029.91,75478.14
D20,2021-09-22,6469185.87,16287503.93,104347.78
D10,2021-09-23,7663950.06,15471368.06,85338.15
D20,2021-09-23,6469193.57,16426198.6,138694.67
D10,2021-09-24,7663959.19,15456145.17,-15222.9
D20,2021-09-24,6469201.27,16418675.27,-7523.32
D10,2021-09-27,7663971.35,15538626.33,82481.16
D20,2021-09-27,6469211.54,16532896.54,114221.26
D10,2021-09-28,7663983.52,15259028.5,-279597.83
D20,2021-09-28,6469221.81,16277286.78,-255609.75
D10,2021-09-29,7663995.68,15232100.64,-26927.86
D20,2021-09-29,6469232.08,16256238.07,-21048.71
D10,2021-09-30,7664007.85,15239110.87,7010.23
D20,2021-09-30,6469242.35,16207513.34,-48724.73
D10,2021-10-01,7664020.01,15260343.97,21233.1
D20,2021-10-01,6469252.62,16277909.52,70396.18
D10,2021-10-04,7664032.18,15160445.14,-99898.83
D20,2021-10-04,6469262.88,16201991.82,-75917.7
D10,2021-10-05,7664044.34,15230069.36,69624.22
D20,2021-10-05,6469273.15,16259124.18,57132.35
D10,2021-10-06,7664056.51,15320811.53,90742.17
D20,2021-10-06,6469283.42,16327253.41,68129.23
D10,2021-10-07,7664071.71,15461372.81,140561.28
D20,2021-10-07,6469296.26,16479710.3,152456.9
D10,2021-10-08,7664086.92,15394179.94,-67192.87
D20,2021-10-08,6469309.09,16427739.08,-51971.23
D10,2021-10-11,7664102.13,15370949.23,-23230.71
D20,2021-10-11,6469321.93,16405016.01,-22723.07
D10,2021-10-12,7664120.38,15373919.31,2970.08
D20,2021-10-12,6469337.33,16397876.29,-7139.73
D10,2021-10-13,7664135.58,15515215.65,141296.34
D20,2021-10-13,6469350.17,16532263.19,134386.91
D10,2021-10-14,7664150.79,15664729.72,149514.07
D20,2021-10-14,6469363.01,16712845.97,180582.77
D10,2021-10-15,7664166.0,15690695.02,25965.29
D20,2021-10-15,6469375.84,16756713.89,43867.92
D10,2021-10-18,7664184.24,15807019.26,116324.25
D20,2021-10-18,6469391.24,16864921.3,108207.42
D10,2021-10-19,7664199.45,15828710.45,21691.19
D20,2021-10-19,6469404.08,16920253.02,55331.72
D10,2021-10-20,7664214.66,15853929.73,25219.28
D20,2021-10-20,6469416.92,16960116.92,39863.91
D10,2021-10-21,7664232.9,15955878.86,101949.12
D20,2021-10-21,6469432.32,17017203.3,57086.37
D10,2021-10-22,7664251.15,15928669.13,-27209.73
D20,2021-10-22,6469447.72,17016549.72,-653.57
D10,2021-10-25,7664269.4,16022712.46,94043.32
D20,2021-10-25,6469463.13,17127848.17,111298.45
D10,2021-10-26,7664287.65,16024193.71,1481.25
D20,2021-10-26,6469478.53,17152652.63,24804.46
D10,2021-10-27,7664305.9,15974281.92,-49911.79
D20,2021-10-27,6469493.93,17043537.0,-109115.63
D10,2021-10-28,7664324.15,15933656.09,-40625.83
D20,2021-10-28,6469509.34,17000126.31,-43410.68
D10,2021-10-29,7721421.47,15911808.57,-21847.51
D20,2021-10-29,6525461.28,16960567.36,-39558.96
D10,2021-11-01,7721436.79,16099926.76,188118.19
D20,2021-11-01,6525474.23,17138296.29,177728.93
D10,2021-11-02,7721452.11,16242084.17,142157.41
D20,2021-11-02,6525487.18,17281941.21,143644.92
D10,2021-11-03,7721467.43,16361400.43,119316.25
D20,2021-11-03,6525500.13,17379177.15,97235.94
D10,2021-11-04,7721479.68,16579725.72,218325.29
